SensorTimestamp,Longitude,Latitude,Air Temperature (Degrees C),Barometric Pressure (inches),Wind Direction (Degrees Magnetic),Wind Direction (Degrees True),Wind Speed (Knot),Wind Speed (Meters/Sec),Barometric Pressure (Millibars)
15/08/2015 16:34:25,-9.26132011413574,53.2275161743164,11.7,29.9050,233.4,228.6,17.2,8.8,1012.7
15/08/2015 16:39:25,-9.26131820678711,53.2275238037109,11.5,29.9050,240.1,235.3,21.6,11.1,1012.7
15/08/2015 16:44:25,-9.26131153106689,53.2275161743164,11.7,29.9050,256.0,251.2,18.3,9.4,1012.7
15/08/2015 16:49:25,-9.26131725311279,53.2275047302246,11.7,29.9109,232.9,228.1,14.7,7.6,1012.9
15/08/2015 16:54:25,-9.26130962371826,53.2275161743164,11.8,29.9109,247.6,242.8,16.0,8.2,1012.9
15/08/2015 16:59:25,-9.2613000869751,53.2275161743164,11.9,29.9168,255.8,251.0,18.2,9.4,1013.1
15/08/2015 17:04:25,-9.2613000869751,53.2275238037109,11.7,29.9139,243.5,238.7,18.0,9.3,1013
15/08/2015 17:09:25,-9.26130199432373,53.2275238037109,11.7,29.9109,249.9,245.1,17.9,9.2,1012.9
15/08/2015 17:14:25,-9.26130199432373,53.2275238037109,11.8,29.9109,242.3,237.5,16.8,8.6,1012.9
15/08/2015 17:19:25,-9.26130485534668,53.2275161743164,11.8,29.9050,221.4,216.6,14.2,7.3,1012.7
15/08/2015 17:24:25,-9.26130199432373,53.2275161743164,11.7,29.9080,216.1,211.3,13.5,6.9,1012.8
15/08/2015 17:29:26,-9.26130485534668,53.2275047302246,11.9,29.9050,230.5,225.7,18.3,9.4,1012.7
15/08/2015 17:34:26,-9.26131248474121,53.2275047302246,11.8,29.9050,245.6,240.8,19.6,10.1,1012.7
15/08/2015 17:39:26,-9.26130962371826,53.2274971008301,11.7,29.9050,227.7,222.9,18.9,9.7,1012.7
15/08/2015 17:44:27,-9.26131534576416,53.2274971008301,11.7,29.9080,240.1,235.3,21.7,11.2,1012.8
15/08/2015 17:49:27,-9.26131820678711,53.2275047302246,11.3,29.9021,226.3,221.5,21.5,11.1,1012.6
15/08/2015 17:54:27,-9.26131820678711,53.2274971008301,11.4,29.9050,241.0,236.2,22.7,11.7,1012.7
15/08/2015 17:59:27,-9.26132202148438,53.2274971008301,11.5,29.9109,245.5,240.7,25.2,13.0,1012.9
15/08/2015 18:04:27,-9.26132678985596,53.2275047302246,11.4,29.9050,213.7,208.9,18.2,9.4,1012.7
15/08/2015 18:09:27,-9.26132202148438,53.2275047302246,11.5,29.9080,228.5,223.7,23.9,12.3,1012.8
15/08/2015 18:14:27,-9.26131820678711,53.2275047302246,11.4,29.9080,228.8,224.0,22.2,11.4,1012.8
15/08/2015 18:24:08,-9.26130676269531,53.2274971008301,11.4,29.9050,221.2,216.4,21.5,11.1,1012.7
15/08/2015 18:29:08,-9.26131248474121,53.2274971008301,11.6,29.9050,222.1,217.3,20.4,10.5,1012.7
15/08/2015 18:34:09,-9.26132202148438,53.2275047302246,11.5,29.9080,237.7,232.9,17.6,9.1,1012.8
15/08/2015 18:39:09,-9.26132774353027,53.2274971008301,11.4,29.9050,230.9,226.1,20.8,10.7,1012.7
15/08/2015 18:44:09,-9.26132297515869,53.2274971008301,11.5,29.9050,229.6,224.8,16.0,8.2,1012.7
15/08/2015 18:49:10,-9.26131534576416,53.2274971008301,11.8,29.9080,220.7,215.9,20.2,10.4,1012.8
15/08/2015 18:54:10,-9.26131534576416,53.2274971008301,11.8,29.9109,224.4,219.6,18.7,9.6,1012.9
15/08/2015 18:59:10,-9.26131153106689,53.2275047302246,11.7,29.9168,256.9,252.1,20.0,10.3,1013.1
15/08/2015 19:04:10,-9.26131820678711,53.2274971008301,11.7,29.9168,250.9,246.1,16.8,8.6,1013.1
15/08/2015 19:09:10,-9.26131725311279,53.2274971008301,11.5,29.9168,252.3,247.5,19.0,9.8,1013.1
15/08/2015 19:14:10,-9.26131725311279,53.2275047302246,11.5,29.9198,237.8,233.0,14.9,7.7,1013.2
15/08/2015 19:19:11,-9.26132488250732,53.2275161743164,11.6,29.9168,259.6,254.8,17.1,8.8,1013.1
15/08/2015 19:24:11,-9.26131820678711,53.2275047302246,11.4,29.9168,227.4,222.6,16.8,8.6,1013.1
15/08/2015 19:29:11,-9.26131248474121,53.2275047302246,11.5,29.9139,211.4,206.6,16.8,8.6,1013
15/08/2015 19:34:11,-9.26130867004395,53.2275238037109,11.4,29.9168,231.2,226.4,19.4,10.0,1013.1
15/08/2015 19:39:11,-9.26131153106689,53.2275161743164,11.4,29.9227,235.7,230.9,13.8,7.1,1013.3
15/08/2015 19:50:01,-9.26131725311279,53.2275047302246,11.5,29.9168,254.7,249.9,18.9,9.7,1013.1
15/08/2015 19:55:02,-9.26132297515869,53.2275047302246,11.3,29.9139,233.8,229.0,15.7,8.1,1013
15/08/2015 20:00:02,-9.26132297515869,53.2275047302246,11.3,29.9168,229.6,224.8,16.7,8.6,1013.1
15/08/2015 20:05:02,-9.26132488250732,53.2275047302246,11.5,29.9139,244.5,239.7,14.3,7.4,1013
15/08/2015 20:10:02,-9.26132774353027,53.2274971008301,11.4,29.9109,236.2,231.4,18.4,9.5,1012.9
15/08/2015 20:15:03,-9.26133155822754,53.2274971008301,11.3,29.9109,246.9,242.1,16.3,8.4,1012.9
15/08/2015 20:20:03,-9.26133060455322,53.2274971008301,11.4,29.9139,233.7,228.9,17.6,9.1,1013
15/08/2015 20:25:03,-9.26132488250732,53.2275047302246,11.4,29.9109,242.9,238.1,19.5,10.0,1012.9
15/08/2015 20:30:03,-9.26132202148438,53.2274971008301,11.2,29.9168,227.5,222.7,18.4,9.5,1013.1
15/08/2015 20:35:04,-9.26132297515869,53.2275047302246,11.4,29.9168,225.8,221.0,19.4,10.0,1013.1
15/08/2015 20:40:05,-9.26132488250732,53.2275047302246,11.3,29.9139,236.3,231.5,20.1,10.3,1013
15/08/2015 20:45:05,-9.26133155822754,53.2275047302246,11.5,29.9168,232.1,227.3,16.2,8.3,1013.1
15/08/2015 20:50:05,-9.26132488250732,53.2275047302246,11.6,29.9198,239.0,234.2,21.1,10.9,1013.2
15/08/2015 20:55:06,-9.26132678985596,53.2275047302246,11.7,29.9198,224.4,219.6,18.7,9.6,1013.2
15/08/2015 21:00:07,-9.26132297515869,53.2275047302246,11.7,29.9168,193.7,188.9,17.0,8.7,1013.1
15/08/2015 21:05:07,-9.26132011413574,53.2275047302246,11.5,29.9139,224.0,219.2,18.9,9.7,1013
15/08/2015 21:10:07,-9.26132297515869,53.2275161743164,11.5,29.9198,226.5,221.7,20.1,10.3,1013.2
15/08/2015 21:15:08,-9.26132011413574,53.2275161743164,11.5,29.9168,221.4,216.6,21.8,11.2,1013.1
15/08/2015 21:20:09,-9.26132678985596,53.2275161743164,11.5,29.9198,217.4,212.6,20.4,10.5,1013.2
15/08/2015 21:25:10,-9.26132488250732,53.2275161743164,11.5,29.9198,219.5,214.7,18.0,9.3,1013.2
15/08/2015 21:30:10,-9.26132297515869,53.2275161743164,11.5,29.9198,208.0,203.2,19.5,10.0,1013.2
15/08/2015 21:35:10,-9.26132297515869,53.2275161743164,11.4,29.9198,209.7,204.9,21.4,11.0,1013.2
15/08/2015 21:40:11,-9.26131534576416,53.2275238037109,11.3,29.9198,219.7,214.9,19.4,10.0,1013.2
15/08/2015 21:45:12,-9.26131153106689,53.2275238037109,11.4,29.9168,224.8,220.0,22.6,11.6,1013.1
15/08/2015 21:50:12,-9.26130676269531,53.2275238037109,11.4,29.9168,209.3,204.5,17.9,9.2,1013.1
15/08/2015 21:55:13,-9.26130867004395,53.2275238037109,11.6,29.9168,247.6,242.8,20.9,10.8,1013.1
15/08/2015 22:00:15,-9.26130199432373,53.2275238037109,11.2,29.9168,211.8,207.0,23.3,12.0,1013.1
15/08/2015 22:05:14,-9.26130676269531,53.2275238037109,11.4,29.9227,232.6,227.8,20.1,10.3,1013.3
15/08/2015 22:10:15,-9.26131248474121,53.2275161743164,11.4,29.9257,232.7,227.9,18.3,9.4,1013.4
15/08/2015 22:15:16,-9.26131820678711,53.2275161743164,11.4,29.9227,248.4,243.6,19.7,10.1,1013.3
15/08/2015 22:20:17,-9.26132202148438,53.2275047302246,11.6,29.9257,224.3,219.5,16.5,8.5,1013.4
15/08/2015 22:25:19,-9.26132011413574,53.2275047302246,11.4,29.9257,220.6,215.8,19.3,9.9,1013.4
15/08/2015 22:30:19,-9.26132011413574,53.2275161743164,11.6,29.9227,232.7,227.9,15.7,8.1,1013.3
15/08/2015 22:35:19,-9.26132488250732,53.2275161743164,11.4,29.9198,229.6,224.8,20.4,10.5,1013.2
15/08/2015 22:40:19,-9.26131820678711,53.2275161743164,11.5,29.9257,214.4,209.6,18.3,9.4,1013.4
15/08/2015 22:45:21,-9.26131820678711,53.2275047302246,11.4,29.9168,244.3,239.5,20.3,10.4,1013.1
15/08/2015 22:50:21,-9.26132297515869,53.2275047302246,11.5,29.9198,241.6,236.8,18.8,9.7,1013.2
15/08/2015 22:55:21,-9.26132297515869,53.2275047302246,11.4,29.9227,242.1,237.3,20.1,10.3,1013.3
15/08/2015 23:00:21,-9.26132678985596,53.2275161743164,11.5,29.9257,251.9,247.1,16.1,8.3,1013.4
15/08/2015 23:05:21,-9.26132678985596,53.2275161743164,11.6,29.9227,217.0,212.2,15.5,8.0,1013.3
15/08/2015 23:10:21,-9.26132774353027,53.2275161743164,11.5,29.9257,215.1,210.3,16.0,8.2,1013.4
15/08/2015 23:15:21,-9.26132297515869,53.2275161743164,11.5,29.9227,232.5,227.7,20.2,10.4,1013.3
15/08/2015 23:20:22,-9.26132297515869,53.2275238037109,11.5,29.9316,217.6,212.8,16.0,8.2,1013.6
15/08/2015 23:25:22,-9.26132202148438,53.2275161743164,11.6,29.9257,221.0,216.2,17.2,8.8,1013.4
15/08/2015 23:30:22,-9.26131534576416,53.2275047302246,11.5,29.9198,234.0,229.2,16.7,8.6,1013.2
15/08/2015 23:35:23,-9.26131153106689,53.2275047302246,11.5,29.9198,222.6,217.8,16.1,8.3,1013.2
15/08/2015 23:40:24,-9.26131153106689,53.2275161743164,11.7,29.9227,236.5,231.7,18.7,9.6,1013.3
15/08/2015 23:45:24,-9.26131725311279,53.2275161743164,11.5,29.9168,240.2,235.4,14.9,7.7,1013.1
15/08/2015 23:50:24,-9.26132011413574,53.2275161743164,11.5,29.9227,223.6,218.8,19.0,9.8,1013.3
15/08/2015 23:55:25,-9.26132202148438,53.2275161743164,11.5,29.9257,217.8,213.0,18.9,9.7,1013.4
16/08/2015 00:00:25,-9.26132202148438,53.2275047302246,11.5,29.9168,229.0,224.2,16.4,8.4,1013.1
16/08/2015 00:05:25,-9.26131820678711,53.2275047302246,11.6,29.9227,231.2,226.4,16.0,8.2,1013.3
16/08/2015 00:10:25,-9.26132011413574,53.2275047302246,11.5,29.9198,232.5,227.7,14.3,7.4,1013.2
16/08/2015 00:15:25,-9.26131820678711,53.2275047302246,11.7,29.9198,231.3,226.5,12.2,6.3,1013.2
16/08/2015 00:20:25,-9.26132297515869,53.2275047302246,11.6,29.9198,218.9,214.1,17.0,8.7,1013.2
16/08/2015 00:25:25,-9.26132297515869,53.2275161743164,11.6,29.9198,202.4,197.6,12.0,6.2,1013.2
16/08/2015 00:30:25,-9.26132297515869,53.2275161743164,11.7,29.9198,227.2,222.4,18.1,9.3,1013.2
16/08/2015 00:34:53,-9.26132202148438,53.2275161743164,11.7,29.9198,229.4,224.6,21.4,11.0,1013.2
16/08/2015 01:40:20,-9.26132202148438,53.2275161743164,11.1,29.9168,197.6,192.8,26.1,13.4,1013.1
16/08/2015 01:45:20,-9.26133060455322,53.2275161743164,11.2,29.9168,193.9,189.1,22.9,11.8,1013.1
16/08/2015 01:50:20,-9.26132774353027,53.2275161743164,11.0,29.9227,184.5,179.7,18.6,9.6,1013.3
16/08/2015 01:55:20,-9.26132678985596,53.2275238037109,11.0,29.9257,193.3,188.5,21.3,11.0,1013.4
16/08/2015 02:00:21,-9.26132297515869,53.2275238037109,11.2,29.9316,196.7,191.9,23.3,12.0,1013.6
16/08/2015 02:05:20,-9.26132202148438,53.2275238037109,11.2,29.9286,209.1,204.3,21.7,11.2,1013.5
16/08/2015 02:10:22,-9.26131248474121,53.2275314331055,11.1,29.9375,178.3,173.5,20.0,10.3,1013.8
16/08/2015 02:15:22,-9.26131153106689,53.2275314331055,11.2,29.9345,192.3,187.5,24.4,12.6,1013.7
16/08/2015 02:20:22,-9.26131534576416,53.2275314331055,11.3,29.9375,178.9,174.1,20.0,10.3,1013.8
16/08/2015 02:25:22,-9.26131820678711,53.2275314331055,11.3,29.9405,181.2,176.4,18.7,9.6,1013.9
16/08/2015 02:30:22,-9.26131820678711,53.2275314331055,11.2,29.9345,179.7,174.9,18.4,9.5,1013.7
16/08/2015 02:35:22,-9.26131725311279,53.2275314331055,11.1,29.9345,191.6,186.8,22.4,11.5,1013.7
16/08/2015 02:40:22,-9.26131820678711,53.2275238037109,11.2,29.9257,201.6,196.8,22.6,11.6,1013.4
16/08/2015 02:45:22,-9.26131725311279,53.2275238037109,11.2,29.9286,209.1,204.3,21.2,10.9,1013.5
16/08/2015 02:50:23,-9.26132202148438,53.2275238037109,11.1,29.9316,175.4,170.6,20.2,10.4,1013.6
16/08/2015 02:55:23,-9.26132297515869,53.2275238037109,11.2,29.9257,202.7,197.9,25.0,12.9,1013.4
16/08/2015 03:00:23,-9.26132202148438,53.2275238037109,11.3,29.9316,203.4,198.6,22.3,11.5,1013.6
16/08/2015 03:05:23,-9.26132202148438,53.2275161743164,11.4,29.9257,194.4,189.6,19.5,10.0,1013.4
16/08/2015 03:10:24,-9.26131820678711,53.2275161743164,11.4,29.9286,187.3,182.5,21.1,10.9,1013.5
16/08/2015 03:15:23,-9.26132011413574,53.2275161743164,11.2,29.9257,190.8,186.0,23.0,11.8,1013.4
16/08/2015 03:20:24,-9.26131725311279,53.2275161743164,11.2,29.9227,200.1,195.3,25.1,12.9,1013.3
16/08/2015 03:25:24,-9.26131820678711,53.2275161743164,11.1,29.9198,190.8,186.0,23.0,11.8,1013.2
16/08/2015 03:30:24,-9.26131725311279,53.2275047302246,11.2,29.9198,185.6,180.8,18.2,9.4,1013.2
16/08/2015 03:35:24,-9.26131248474121,53.2275161743164,11.5,29.9109,199.6,194.8,19.3,9.9,1012.9
16/08/2015 03:40:24,-9.26131153106689,53.2275161743164,11.3,29.9080,190.0,185.2,20.0,10.3,1012.8
16/08/2015 03:45:24,-9.26130867004395,53.2275161743164,11.2,29.9109,194.2,189.4,23.0,11.8,1012.9
16/08/2015 03:50:24,-9.26130962371826,53.2275161743164,11.1,29.9198,190.9,186.1,23.9,12.3,1013.2
16/08/2015 03:55:24,-9.26130867004395,53.2275047302246,11.1,29.9168,199.2,194.4,23.2,11.9,1013.1
16/08/2015 04:00:24,-9.26130867004395,53.2275047302246,11.1,29.9198,203.6,198.8,25.4,13.1,1013.2
16/08/2015 04:05:25,-9.26130676269531,53.2275161743164,11.1,29.9257,181.4,176.6,21.1,10.9,1013.4
16/08/2015 04:10:25,-9.26130962371826,53.2275161743164,11.1,29.9227,193.5,188.7,23.9,12.3,1013.3
16/08/2015 04:15:25,-9.26131153106689,53.2275161743164,11.0,29.9139,200.3,195.5,23.0,11.8,1013
16/08/2015 04:20:25,-9.26131248474121,53.2275161743164,11.3,29.9109,183.6,178.8,20.8,10.7,1012.9
16/08/2015 04:25:26,-9.26130390167236,53.2275047302246,11.1,29.9109,201.5,196.7,25.6,13.2,1012.9
16/08/2015 04:30:26,-9.26130676269531,53.2275047302246,11.3,29.9109,199.9,195.1,23.7,12.2,1012.9
16/08/2015 04:35:26,-9.26130676269531,53.2275047302246,11.1,29.9109,196.4,191.6,21.8,11.2,1012.9
16/08/2015 04:40:27,-9.26130199432373,53.2275047302246,11.2,29.9139,190.9,186.1,20.0,10.3,1013
16/08/2015 04:45:27,-9.26130676269531,53.2275047302246,11.2,29.9109,190.9,186.1,20.2,10.4,1012.9
16/08/2015 04:50:27,-9.26131153106689,53.2275047302246,11.3,29.9109,195.0,190.2,20.5,10.5,1012.9
16/08/2015 04:55:27,-9.26131725311279,53.2275047302246,11.4,29.9139,186.7,181.9,20.5,10.5,1013
16/08/2015 05:00:27,-9.26131248474121,53.2275047302246,11.3,29.9139,199.6,194.8,22.7,11.7,1013
16/08/2015 05:05:27,-9.26131153106689,53.2275047302246,11.3,29.9139,201.9,197.1,23.6,12.1,1013
16/08/2015 05:10:27,-9.26131725311279,53.2275047302246,11.4,29.9198,198.7,193.9,21.5,11.1,1013.2
16/08/2015 05:15:27,-9.26131725311279,53.2275047302246,11.6,29.9139,195.2,190.4,22.5,11.6,1013
16/08/2015 05:20:27,-9.26131820678711,53.2275047302246,11.4,29.9198,193.9,189.1,19.6,10.1,1013.2
16/08/2015 05:21:07,-9.26132011413574,53.2275047302246,11.4,29.9168,197.6,192.8,22.8,11.7,1013.1
16/08/2015 05:26:07,-9.26132297515869,53.2275161743164,11.4,29.9227,182.0,177.2,16.3,8.4,1013.3
16/08/2015 05:31:07,-9.26132678985596,53.2275161743164,11.6,29.9198,197.6,192.8,20.7,10.6,1013.2
16/08/2015 05:36:08,-9.26131820678711,53.2275161743164,11.6,29.9139,191.9,187.1,20.1,10.3,1013
16/08/2015 05:41:08,-9.26131725311279,53.2275161743164,11.5,29.9198,190.5,185.7,19.6,10.1,1013.2
16/08/2015 05:46:06,-9.26131725311279,53.2275047302246,11.5,29.9139,193.8,189.0,19.6,10.1,1013
16/08/2015 05:51:10,-9.26132774353027,53.2275047302246,11.5,29.9198,192.5,187.7,18.7,9.6,1013.2
16/08/2015 05:56:10,-9.26133346557617,53.2275161743164,11.6,29.9227,191.0,186.2,19.8,10.2,1013.3
16/08/2015 06:01:10,-9.26132488250732,53.2274971008301,11.6,29.9139,193.6,188.8,18.7,9.6,1013
16/08/2015 06:06:10,-9.26132488250732,53.2274971008301,11.7,29.9168,187.6,182.8,19.7,10.1,1013.1
16/08/2015 06:11:10,-9.26132011413574,53.2274971008301,11.6,29.9139,197.5,192.7,22.1,11.4,1013
16/08/2015 06:16:10,-9.26132678985596,53.2275047302246,11.5,29.9168,183.2,178.4,17.5,9.0,1013.1
16/08/2015 06:21:10,-9.26133155822754,53.2275047302246,11.5,29.9168,186.2,181.4,18.6,9.6,1013.1
16/08/2015 06:26:11,-9.2613353729248,53.2275047302246,11.5,29.9198,190.1,185.3,15.7,8.1,1013.2
16/08/2015 06:31:11,-9.2613353729248,53.2274971008301,11.7,29.9198,196.8,192.0,18.8,9.7,1013.2
16/08/2015 06:36:11,-9.26133155822754,53.2274971008301,11.6,29.9286,189.6,184.8,17.7,9.1,1013.5
16/08/2015 06:41:11,-9.26132774353027,53.2274971008301,11.6,29.9345,190.7,185.9,17.3,8.9,1013.7
16/08/2015 06:46:11,-9.2613353729248,53.2275047302246,11.6,29.9345,187.4,182.6,16.8,8.6,1013.7
16/08/2015 06:51:11,-9.26133632659912,53.2275047302246,11.7,29.9286,189.6,184.8,16.7,8.6,1013.5
16/08/2015 06:56:12,-9.26133155822754,53.2275047302246,11.7,29.9286,183.7,178.9,15.9,8.2,1013.5
16/08/2015 07:01:12,-9.26132774353027,53.2274971008301,11.7,29.9286,197.8,193.0,18.5,9.5,1013.5
16/08/2015 07:06:13,-9.26132678985596,53.2274894714355,11.9,29.9286,193.3,188.5,17.2,8.8,1013.5
16/08/2015 07:11:13,-9.26133155822754,53.2274894714355,11.9,29.9286,177.4,172.6,14.2,7.3,1013.5
16/08/2015 07:16:14,-9.26133155822754,53.2274971008301,11.9,29.9316,187.7,182.9,16.4,8.4,1013.6
16/08/2015 07:21:15,-9.26133155822754,53.2274971008301,11.8,29.9345,186.5,181.7,14.6,7.5,1013.7
16/08/2015 07:26:15,-9.2613353729248,53.2274971008301,12.0,29.9316,182.0,177.2,14.3,7.4,1013.6
16/08/2015 07:31:16,-9.2613353729248,53.2274971008301,12.0,29.9316,191.4,186.6,15.6,8.0,1013.6
16/08/2015 07:36:16,-9.26132297515869,53.2274971008301,12.1,29.9286,186.1,181.3,16.0,8.2,1013.5
16/08/2015 07:41:16,-9.26133060455322,53.2274971008301,12.1,29.9286,189.8,185.0,17.3,8.9,1013.5
16/08/2015 07:46:16,-9.26133155822754,53.2274971008301,12.1,29.9345,189.2,184.4,16.0,8.2,1013.7
16/08/2015 07:51:16,-9.26132488250732,53.2275047302246,12.1,29.9405,180.4,175.6,14.2,7.3,1013.9
16/08/2015 07:56:16,-9.26132488250732,53.2275047302246,12.2,29.9375,194.1,189.3,16.3,8.4,1013.8
16/08/2015 08:01:16,-9.26132488250732,53.2275047302246,12.1,29.9375,186.3,181.5,15.8,8.1,1013.8
16/08/2015 08:06:16,-9.26133155822754,53.2275161743164,12.2,29.9434,180.2,175.4,14.3,7.4,1014
16/08/2015 08:11:16,-9.26132774353027,53.2275161743164,12.2,29.9434,180.9,176.1,15.6,8.0,1014
16/08/2015 08:16:16,-9.26132202148438,53.2275047302246,12.3,29.9434,173.6,168.8,12.6,6.5,1014
16/08/2015 08:21:16,-9.26132774353027,53.2275161743164,12.5,29.9405,182.0,177.2,13.4,6.9,1013.9
16/08/2015 08:26:16,-9.26132678985596,53.2275238037109,12.5,29.9434,170.1,165.3,13.8,7.1,1014
16/08/2015 08:31:17,-9.26132297515869,53.2275161743164,12.5,29.9464,179.7,174.9,13.8,7.1,1014.1
16/08/2015 08:36:17,-9.26132488250732,53.2275161743164,12.5,29.9493,187.0,182.2,14.2,7.3,1014.2
16/08/2015 08:41:17,-9.26132678985596,53.2275161743164,12.6,29.9434,191.0,186.2,15.3,7.9,1014
16/08/2015 08:46:17,-9.26133346557617,53.2275161743164,12.5,29.9464,195.1,190.3,15.7,8.1,1014.1
16/08/2015 08:51:17,-9.26133346557617,53.2275161743164,12.7,29.9434,179.9,175.1,12.5,6.4,1014
16/08/2015 08:56:17,-9.2613353729248,53.2275238037109,12.8,29.9493,172.3,167.5,12.6,6.5,1014.2
16/08/2015 09:01:17,-9.26133632659912,53.2275161743164,12.6,29.9493,163.7,158.9,12.4,6.4,1014.2
16/08/2015 09:06:17,-9.26133632659912,53.2275161743164,12.8,29.9523,150.6,145.8,11.0,5.7,1014.3
16/08/2015 09:11:17,-9.26134586334229,53.2275047302246,12.9,29.9434,155.6,150.8,11.5,5.9,1014
16/08/2015 09:16:18,-9.26133823394775,53.2274971008301,13.0,29.9493,154.0,149.2,11.0,5.7,1014.2
16/08/2015 09:21:18,-9.26134014129639,53.2274971008301,13.2,29.9434,186.2,181.4,11.3,5.8,1014
16/08/2015 09:26:19,-9.2613410949707,53.2274971008301,13.4,29.9493,173.4,168.6,8.7,4.5,1014.2
16/08/2015 09:31:19,-9.26133823394775,53.2274894714355,13.3,29.9523,180.8,176.0,13.2,6.8,1014.3
16/08/2015 09:36:19,-9.26133823394775,53.2274894714355,13.3,29.9582,167.7,162.9,10.5,5.4,1014.5
16/08/2015 09:41:19,-9.26133346557617,53.2274894714355,13.3,29.9523,160.2,155.4,11.3,5.8,1014.3
16/08/2015 09:46:19,-9.26133632659912,53.2274971008301,13.1,29.9582,167.8,163.0,12.8,6.6,1014.5
16/08/2015 09:51:19,-9.26133823394775,53.2274894714355,12.9,29.9582,143.8,139.0,13.4,6.9,1014.5
16/08/2015 09:56:20,-9.26133823394775,53.2274894714355,12.7,29.9582,156.5,151.7,15.4,7.9,1014.5
16/08/2015 10:01:21,-9.26134300231934,53.2274971008301,12.5,29.9611,144.7,139.9,15.7,8.1,1014.6
16/08/2015 10:06:22,-9.2613410949707,53.2274971008301,12.5,29.9611,153.2,148.4,16.3,8.4,1014.6
16/08/2015 10:11:23,-9.2613410949707,53.2274971008301,12.4,29.9582,147.0,142.2,15.5,8.0,1014.5
16/08/2015 10:16:23,-9.26134586334229,53.2274894714355,12.4,29.9641,147.8,143.0,15.1,7.8,1014.7
16/08/2015 10:21:23,-9.2613468170166,53.2274894714355,12.5,29.9641,154.9,150.1,14.2,7.3,1014.7
16/08/2015 10:26:23,-9.26135158538818,53.2274971008301,12.5,29.9700,140.2,135.4,13.3,6.8,1014.9
16/08/2015 10:31:23,-9.26134300231934,53.2274971008301,12.8,29.9670,143.1,138.3,10.8,5.6,1014.8
16/08/2015 10:36:24,-9.26134300231934,53.2274971008301,13.0,29.9700,154.6,149.8,12.3,6.3,1014.9
16/08/2015 10:41:25,-9.26134300231934,53.2274971008301,13.3,29.9729,178.2,173.4,9.1,4.7,1015
16/08/2015 10:45:37,-9.26134300231934,53.2274971008301,13.8,29.9729,178.8,174.0,8.6,4.4,1015
16/08/2015 11:01:53,-9.26133060455322,53.2274971008301,13.8,29.9759,193.7,188.9,10.0,5.1,1015.1
16/08/2015 11:06:53,-9.26133632659912,53.2274971008301,13.8,29.9759,190.9,186.1,11.0,5.7,1015.1
16/08/2015 11:11:54,-9.26134300231934,53.2274894714355,14.0,29.9700,167.4,162.6,7.9,4.1,1014.9
16/08/2015 11:16:55,-9.2613353729248,53.2274894714355,14.1,29.9670,183.6,178.8,8.9,4.6,1014.8
16/08/2015 11:21:54,-9.26133632659912,53.2274894714355,14.2,29.9670,184.9,180.1,8.0,4.1,1014.8
16/08/2015 11:26:55,-9.26133823394775,53.2274894714355,14.3,29.9670,175.1,170.3,8.1,4.2,1014.8
16/08/2015 11:31:56,-9.2613353729248,53.2274894714355,14.4,29.9670,182.4,177.6,6.9,3.5,1014.8
16/08/2015 11:36:57,-9.26133823394775,53.227481842041,14.6,29.9729,170.0,165.2,7.8,4.0,1015
16/08/2015 11:41:09,-9.26134300231934,53.227481842041,14.7,29.9670,151.0,146.2,8.0,4.1,1014.8
16/08/2015 11:46:19,-9.26134300231934,53.227481842041,14.6,29.9641,145.0,140.2,11.1,5.7,1014.7
16/08/2015 11:58:26,-9.26133823394775,53.2274894714355,14.3,29.9611,141.2,136.4,11.4,5.9,1014.6
16/08/2015 12:03:27,-9.26132774353027,53.2274894714355,14.3,29.9670,147.1,142.3,6.9,3.5,1014.8
16/08/2015 12:08:27,-9.26133155822754,53.2274894714355,14.2,29.9670,146.7,141.9,9.1,4.7,1014.8
16/08/2015 12:13:27,-9.26133823394775,53.2274894714355,14.3,29.9641,152.6,147.8,9.8,5.0,1014.7
16/08/2015 12:18:27,-9.26133632659912,53.227481842041,14.4,29.9611,155.0,150.2,8.2,4.2,1014.6
16/08/2015 12:23:27,-9.26133632659912,53.227481842041,14.8,29.9611,171.4,166.6,6.1,3.1,1014.6
16/08/2015 12:28:27,-9.26132488250732,53.227481842041,14.9,29.9611,159.0,154.2,7.5,3.9,1014.6
16/08/2015 12:33:27,-9.26132774353027,53.227481842041,15.0,29.9552,167.1,162.3,5.3,2.7,1014.4
16/08/2015 12:38:27,-9.26132488250732,53.2274894714355,15.0,29.9611,162.7,157.9,7.1,3.7,1014.6
16/08/2015 12:43:27,-9.26132488250732,53.2274894714355,14.8,29.9523,138.1,133.3,8.2,4.2,1014.3
16/08/2015 12:48:28,-9.26133060455322,53.2274894714355,14.8,29.9552,139.5,134.7,8.1,4.2,1014.4
16/08/2015 12:53:29,-9.26133346557617,53.2274894714355,14.6,29.9523,149.8,145.0,6.8,3.5,1014.3
16/08/2015 12:58:30,-9.26133155822754,53.2274894714355,14.1,29.9582,118.8,114.0,9.0,4.6,1014.5
16/08/2015 13:03:31,-9.26133346557617,53.2274894714355,14.3,29.9611,111.8,107.0,8.2,4.2,1014.6
16/08/2015 13:08:31,-9.26133346557617,53.2274971008301,14.2,29.9582,131.4,126.6,9.8,5.0,1014.5
16/08/2015 13:13:31,-9.26133155822754,53.2274971008301,14.3,29.9611,174.8,170.0,4.8,2.5,1014.6
